Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,StockLevel,1694002484.879123,1190,0,1
5,StockLevel,1694002484.880322,820,0,1
2,Payment,1694002484.881149,2232,0,1
1,NewOrder,1694002484.883390,4781,0,1
1,NewOrder,1694002484.888182,4944,0,1
5,StockLevel,1694002484.893141,1182,0,1
1,NewOrder,1694002484.894330,4455,0,1
1,NewOrder,1694002484.898797,5879,0,1
1,NewOrder,1694002484.904696,4739,0,1
2,Payment,1694002484.909451,2023,0,1
2,Payment,1694002484.911487,1974,0,1
1,NewOrder,1694002484.913475,6606,0,1
2,Payment,1694002484.920099,3068,0,1
1,NewOrder,1694002484.923180,3309,0,1
1,NewOrder,1694002484.926501,3624,0,1
2,Payment,1694002484.930139,2419,0,1
2,Payment,1694002484.932586,2864,0,1
1,NewOrder,1694002484.935458,6664,0,1
5,StockLevel,1694002484.942144,969,0,1
1,NewOrder,1694002484.943123,5506,0,1
2,Payment,1694002484.948638,6077,0,1
1,NewOrder,1694002484.954723,4331,0,1
1,NewOrder,1694002484.959063,4714,0,1
5,StockLevel,1694002484.963804,1174,0,1
1,NewOrder,1694002484.964999,5121,0,1
1,NewOrder,1694002484.970127,4195,0,1
4,Delivery,1694002484.974329,13016,0,1
1,NewOrder,1694002484.987370,6762,0,1
1,NewOrder,1694002484.994149,7218,0,1
2,Payment,1694002485.001380,3336,0,1
4,Delivery,1694002485.004728,12543,0,1
4,Delivery,1694002485.017280,12542,0,1
1,NewOrder,1694002485.029844,7327,0,1
1,NewOrder,1694002485.037184,3710,0,1
1,NewOrder,1694002485.040918,6796,0,1
2,Payment,1694002485.047723,3320,0,1
1,NewOrder,1694002485.051075,4839,0,1
2,Payment,1694002485.055923,2393,0,1
2,Payment,1694002485.058338,3593,0,1
1,NewOrder,1694002485.061942,6219,0,1
1,NewOrder,1694002485.068178,6899,0,1
1,NewOrder,1694002485.075086,3678,0,1
1,NewOrder,1694002485.078775,4815,0,1
2,Payment,1694002485.083599,2145,0,1
1,NewOrder,1694002485.085753,6071,0,1
1,NewOrder,1694002485.091834,7029,0,1
2,Payment,1694002485.098870,2210,0,1
2,Payment,1694002485.101086,3168,0,1
2,Payment,1694002485.104278,2118,0,1
5,StockLevel,1694002485.106410,1169,0,1
2,Payment,1694002485.107588,3125,0,1
3,OrderStatus,1694002485.110726,1603,0,1
1,NewOrder,1694002485.112350,4712,0,1
1,NewOrder,1694002485.117081,7108,0,1
1,NewOrder,1694002485.124205,6188,0,1
1,NewOrder,1694002485.130407,6018,0,1
1,NewOrder,1694002485.136443,5604,0,1
2,Payment,1694002485.142065,3168,0,1
2,Payment,1694002485.145247,4064,0,1
1,NewOrder,1694002485.149326,7044,0,1
1,NewOrder,1694002485.156388,4048,0,1
1,NewOrder,1694002485.160495,5176,0,1
2,Payment,1694002485.165736,3167,0,1
4,Delivery,1694002485.168918,11529,0,1
2,Payment,1694002485.180475,2114,0,1
2,Payment,1694002485.182596,1866,0,1
1,NewOrder,1694002485.184468,4534,0,1
1,NewOrder,1694002485.189010,4901,0,1
4,Delivery,1694002485.193921,10563,0,1
1,NewOrder,1694002485.204497,5669,0,1
